ID,Title,Difficulty,Acceptance,Companies,CompanyCount,AvgFrequency,LeetCodeLink
1547,Minimum Cost to Cut a Stick,Hard,47.2%,Google,1,1.21,https://leetcode.com/problems/minimum-cost-to-cut-a-stick
608,Tree Node,Medium,67.1%,X,1,1.205,https://leetcode.com/problems/tree-node
1100,Find K-Length Substrings With No Repeated Characters,Medium,72.7%,Amazon,1,1.184,https://leetcode.com/problems/find-k-length-substrings-with-no-repeated-characters
479,Largest Palindrome Product,Hard,29.0%,Apple,1,1.17,https://leetcode.com/problems/largest-palindrome-product
660,Remove 9,Hard,53.3%,Google,1,1.114,https://leetcode.com/problems/remove-9
1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,Hard,69.5%,Google,1,1.077,https://leetcode.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix
1320,Minimum Distance to Type a Word Using Two Fingers,Hard,62.3%,Google,1,1.072,https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers
1406,Stone Game III,Hard,56.1%,Google,1,1.067,https://leetcode.com/problems/stone-game-iii
292,Nim Game,Easy,54.9%,Adobe,1,1.034,https://leetcode.com/problems/nim-game
932,Beautiful Array,Medium,58.3%,Google,1,1.016,https://leetcode.com/problems/beautiful-array
551,Student Attendance Record I,Easy,46.0%,Google,1,1.013,https://leetcode.com/problems/student-attendance-record-i
508,Most Frequent Subtree Sum,Medium,57.9%,Amazon,1,0.993,https://leetcode.com/problems/most-frequent-subtree-sum
422,Valid Word Square,Easy,37.7%,Google,1,0.956,https://leetcode.com/problems/valid-word-square
1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,Medium,48.6%,Google,1,0.956,https://leetcode.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold
1214,Two Sum BSTs,Medium,67.6%,Amazon,1,0.954,https://leetcode.com/problems/two-sum-bsts
585,Investments in 2016,Medium,54.7%,X,1,0.925,https://leetcode.com/problems/investments-in-2016
1352,Product of the Last K Numbers,Medium,43.6%,Google,1,0.906,https://leetcode.com/problems/product-of-the-last-k-numbers
1046,Last Stone Weight,Easy,62.2%,Amazon,1,0.904,https://leetcode.com/problems/last-stone-weight
978,Longest Turbulent Subarray,Medium,46.6%,Amazon,1,0.895,https://leetcode.com/problems/longest-turbulent-subarray
1121,Divide Array Into Increasing Sequences,Hard,56.9%,Google,1,0.887,https://leetcode.com/problems/divide-array-into-increasing-sequences
1246,Palindrome Removal,Hard,46.0%,Microsoft,1,0.876,https://leetcode.com/problems/palindrome-removal
744,Find Smallest Letter Greater Than Target,Easy,45.4%,LinkedIn,1,0.854,https://leetcode.com/problems/find-smallest-letter-greater-than-target
1036,Escape a Large Maze,Hard,35.4%,Google,1,0.824,https://leetcode.com/problems/escape-a-large-maze
914,X of a Kind in a Deck of Cards,Easy,35.1%,Google,1,0.814,https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards
1296,Divide Array in Sets of K Consecutive Numbers,Medium,53.8%,Google,1,0.791,https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers
1277,Count Square Submatrices with All Ones,Medium,73.3%,Google,1,0.787,https://leetcode.com/problems/count-square-submatrices-with-all-ones
802,Find Eventual Safe States,Medium,48.9%,Google,1,0.783,https://leetcode.com/problems/find-eventual-safe-states
424,Longest Repeating Character Replacement,Medium,47.0%,Google,1,0.771,https://leetcode.com/problems/longest-repeating-character-replacement
1125,Smallest Sufficient Team,Hard,46.6%,Google,1,0.747,https://leetcode.com/problems/smallest-sufficient-team
1083,Sales Analysis II,Easy,50.5%,Amazon,1,0.734,https://leetcode.com/problems/sales-analysis-ii
1444,Number of Ways of Cutting a Pizza,Hard,52.8%,Google,1,0.723,https://leetcode.com/problems/number-of-ways-of-cutting-a-pizza
1215,Stepping Numbers,Medium,41.6%,Amazon,1,0.722,https://leetcode.com/problems/stepping-numbers
595,Big Countries,Easy,77.3%,Adobe,1,0.696,https://leetcode.com/problems/big-countries
1429,First Unique Number,Medium,47.0%,Amazon,1,0.689,https://leetcode.com/problems/first-unique-number
1086,High Five,Easy,79.7%,Amazon,1,0.685,https://leetcode.com/problems/high-five
1477,Find Two Non-overlapping Sub-arrays Each With Target Sum,Medium,30.0%,Google,1,0.682,https://leetcode.com/problems/find-two-non-overlapping-sub-arrays-each-with-target-sum
1368,Minimum Cost to Make at Least One Valid Path in a Grid,Hard,54.3%,Google,1,0.674,https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid
164,Maximum Gap,Hard,35.5%,Amazon,1,0.67,https://leetcode.com/problems/maximum-gap
748,Shortest Completing Word,Easy,56.7%,Google,1,0.668,https://leetcode.com/problems/shortest-completing-word
1165,Single-Row Keyboard,Easy,84.8%,Google,1,0.654,https://leetcode.com/problems/single-row-keyboard
1265,Print Immutable Linked List in Reverse,Medium,94.6%,Google,1,0.651,https://leetcode.com/problems/print-immutable-linked-list-in-reverse
830,Positions of Large Groups,Easy,49.6%,Google,1,0.641,https://leetcode.com/problems/positions-of-large-groups
517,Super Washing Machines,Hard,38.3%,Amazon,1,0.626,https://leetcode.com/problems/super-washing-machines
587,Erect the Fence,Hard,35.9%,Google,1,0.623,https://leetcode.com/problems/erect-the-fence
1022,Sum of Root To Leaf Binary Numbers,Easy,67.2%,Amazon,1,0.618,https://leetcode.com/problems/sum-of-root-to-leaf-binary-numbers
775,Global and Local Inversions,Medium,42.1%,Amazon,1,0.603,https://leetcode.com/problems/global-and-local-inversions
1312,Minimum Insertion Steps to Make a String Palindrome,Hard,58.1%,Google,1,0.601,https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome
799,Champagne Tower,Medium,35.8%,Google,1,0.59,https://leetcode.com/problems/champagne-tower
1140,Stone Game II,Medium,63.3%,Google,1,0.576,https://leetcode.com/problems/stone-game-ii
831,Masking Personal Information,Medium,44.1%,X,1,0.571,https://leetcode.com/problems/masking-personal-information
933,Number of Recent Calls,Easy,71.9%,Google,1,0.568,https://leetcode.com/problems/number-of-recent-calls
1166,Design File System,Medium,56.8%,Amazon,1,0.563,https://leetcode.com/problems/design-file-system
806,Number of Lines To Write String,Easy,64.9%,Google,1,0.563,https://leetcode.com/problems/number-of-lines-to-write-string
634,Find the Derangement of An Array,Medium,40.1%,Amazon,1,0.562,https://leetcode.com/problems/find-the-derangement-of-an-array
201,Bitwise AND of Numbers Range,Medium,39.4%,Adobe,1,0.562,https://leetcode.com/problems/bitwise-and-of-numbers-range
440,K-th Smallest in Lexicographical Order,Hard,29.1%,Google,1,0.56,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order
982,Triples with Bitwise AND Equal To Zero,Hard,55.6%,Google,1,0.56,https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero
1156,Swap For Longest Repeated Character Substring,Medium,49.0%,Microsoft,1,0.539,https://leetcode.com/problems/swap-for-longest-repeated-character-substring
531,Lonely Pixel I,Medium,59.0%,Google,1,0.491,https://leetcode.com/problems/lonely-pixel-i
580,Count Student Number in Departments,Medium,48.7%,X,1,0.487,https://leetcode.com/problems/count-student-number-in-departments
1157,Online Majority Element In Subarray,Hard,39.0%,Google,1,0.478,https://leetcode.com/problems/online-majority-element-in-subarray
385,Mini Parser,Medium,33.8%,Google,1,0.447,https://leetcode.com/problems/mini-parser
1172,Dinner Plate Stacks,Hard,38.2%,Amazon,1,0.441,https://leetcode.com/problems/dinner-plate-stacks
473,Matchsticks to Square,Medium,37.7%,Amazon,1,0.428,https://leetcode.com/problems/matchsticks-to-square
183,Customers Who Never Order,Easy,53.4%,Amazon,1,0.424,https://leetcode.com/problems/customers-who-never-order
1130,Minimum Cost Tree From Leaf Values,Medium,66.1%,Amazon,1,0.422,https://leetcode.com/problems/minimum-cost-tree-from-leaf-values
1504,Count Submatrices With All Ones,Medium,61.7%,Google,1,0.413,https://leetcode.com/problems/count-submatrices-with-all-ones
926,Flip String to Monotone Increasing,Medium,52.3%,Google,1,0.408,https://leetcode.com/problems/flip-string-to-monotone-increasing
1335,Minimum Difficulty of a Job Schedule,Hard,57.6%,Amazon,1,0.396,https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule
1373,Maximum Sum BST in Binary Tree,Hard,40.2%,Amazon,1,0.393,https://leetcode.com/problems/maximum-sum-bst-in-binary-tree
790,Domino and Tromino Tiling,Medium,39.2%,Google,1,0.386,https://leetcode.com/problems/domino-and-tromino-tiling
834,Sum of Distances in Tree,Hard,43.7%,Google,1,0.379,https://leetcode.com/problems/sum-of-distances-in-tree
1084,Sales Analysis III,Easy,54.3%,Amazon,1,0.376,https://leetcode.com/problems/sales-analysis-iii
1463,Cherry Pickup II,Hard,65.7%,Google,1,0.367,https://leetcode.com/problems/cherry-pickup-ii
1081,Smallest Subsequence of Distinct Characters,Medium,50.4%,Amazon,1,0.366,https://leetcode.com/problems/smallest-subsequence-of-distinct-characters
1345,Jump Game IV,Hard,38.0%,Google,1,0.363,https://leetcode.com/problems/jump-game-iv
504,Base 7,Easy,46.2%,Google,1,0.363,https://leetcode.com/problems/base-7
1223,Dice Roll Simulation,Medium,45.6%,Google,1,0.358,https://leetcode.com/problems/dice-roll-simulation
1185,Day of the Week,Easy,64.0%,Microsoft,1,0.349,https://leetcode.com/problems/day-of-the-week
859,Buddy Strings,Easy,27.4%,Google,1,0.349,https://leetcode.com/problems/buddy-strings
618,Students Report By Geography,Hard,55.0%,Amazon,1,0.346,https://leetcode.com/problems/students-report-by-geography
860,Lemonade Change,Easy,51.6%,Amazon,1,0.341,https://leetcode.com/problems/lemonade-change
483,Smallest Good Base,Hard,35.7%,Google,1,0.339,https://leetcode.com/problems/smallest-good-base
390,Elimination Game,Medium,44.5%,Amazon,1,0.338,https://leetcode.com/problems/elimination-game
579,Find Cumulative Salary of an Employee,Hard,37.0%,Amazon,1,0.337,https://leetcode.com/problems/find-cumulative-salary-of-an-employee
1405,Longest Happy String,Medium,49.0%,Amazon,1,0.336,https://leetcode.com/problems/longest-happy-string
960,Delete Columns to Make Sorted III,Hard,53.6%,Google,1,0.334,https://leetcode.com/problems/delete-columns-to-make-sorted-iii
431,Encode N-ary Tree to Binary Tree,Hard,70.8%,Microsoft,1,0.331,https://leetcode.com/problems/encode-n-ary-tree-to-binary-tree
1311,Get Watched Videos by Your Friends,Medium,43.1%,Amazon,1,0.321,https://leetcode.com/problems/get-watched-videos-by-your-friends
873,Length of Longest Fibonacci Subsequence,Medium,48.0%,Amazon,1,0.312,https://leetcode.com/problems/length-of-longest-fibonacci-subsequence
147,Insertion Sort List,Medium,41.1%,Microsoft,1,0.305,https://leetcode.com/problems/insertion-sort-list
828,Count Unique Characters of All Substrings of a Given String,Hard,45.2%,Microsoft,1,0.297,https://leetcode.com/problems/count-unique-characters-of-all-substrings-of-a-given-string
193,Valid Phone Numbers,Easy,25.3%,Apple,1,0.296,https://leetcode.com/problems/valid-phone-numbers
996,Number of Squareful Arrays,Hard,47.8%,Apple,1,0.287,https://leetcode.com/problems/number-of-squareful-arrays
758,Bold Words in String,Easy,46.0%,Google,1,0.284,https://leetcode.com/problems/bold-words-in-string
945,Minimum Increment to Make Array Unique,Medium,46.3%,X,1,0.274,https://leetcode.com/problems/minimum-increment-to-make-array-unique
1237,Find Positive Integer Solution for a Given Equation,Easy,69.7%,Google,1,0.272,https://leetcode.com/problems/find-positive-integer-solution-for-a-given-equation
599,Minimum Index Sum of Two Lists,Easy,50.7%,Oracle,1,0.272,https://leetcode.com/problems/minimum-index-sum-of-two-lists
1203,Sort Items by Groups Respecting Dependencies,Hard,47.6%,Google,1,0.271,https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies
949,Largest Time for Given Digits,Easy,35.8%,Google,1,0.269,https://leetcode.com/problems/largest-time-for-given-digits
746,Min Cost Climbing Stairs,Easy,50.3%,Amazon,1,0.261,https://leetcode.com/problems/min-cost-climbing-stairs
197,Rising Temperature,Easy,38.4%,Adobe,1,0.258,https://leetcode.com/problems/rising-temperature
466,Count The Repetitions,Hard,28.2%,Amazon,1,0.256,https://leetcode.com/problems/count-the-repetitions
570,Managers with at Least 5 Direct Reports,Medium,66.0%,Amazon,1,0.255,https://leetcode.com/problems/managers-with-at-least-5-direct-reports
1348,Tweet Counts Per Frequency,Medium,29.0%,X,1,0.251,https://leetcode.com/problems/tweet-counts-per-frequency
762,Prime Number of Set Bits in Binary Representation,Easy,63.2%,Amazon,1,0.248,https://leetcode.com/problems/prime-number-of-set-bits-in-binary-representation
747,Largest Number At Least Twice of Others,Easy,42.0%,Google,1,0.237,https://leetcode.com/problems/largest-number-at-least-twice-of-others
507,Perfect Number,Easy,35.5%,Amazon,1,0.235,https://leetcode.com/problems/perfect-number
925,Long Pressed Name,Easy,40.5%,Google,1,0.234,https://leetcode.com/problems/long-pressed-name
313,Super Ugly Number,Medium,45.0%,Google,1,0.223,https://leetcode.com/problems/super-ugly-number
795,Number of Subarrays with Bounded Maximum,Medium,46.3%,Adobe,1,0.217,https://leetcode.com/problems/number-of-subarrays-with-bounded-maximum
626,Exchange Seats,Medium,62.3%,Amazon,1,0.21,https://leetcode.com/problems/exchange-seats
1202,Smallest String With Swaps,Medium,46.5%,Amazon,1,0.207,https://leetcode.com/problems/smallest-string-with-swaps
952,Largest Component Size by Common Factor,Hard,30.3%,Google,1,0.207,https://leetcode.com/problems/largest-component-size-by-common-factor
1138,Alphabet Board Path,Medium,48.4%,Google,1,0.205,https://leetcode.com/problems/alphabet-board-path
728,Self Dividing Numbers,Easy,74.3%,Adobe,1,0.203,https://leetcode.com/problems/self-dividing-numbers
1286,Iterator for Combination,Medium,68.2%,Google,1,0.195,https://leetcode.com/problems/iterator-for-combination
1466,Reorder Routes to Make All Paths Lead to the City Zero,Medium,63.5%,Google,1,0.184,https://leetcode.com/problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero
1212,Team Scores in Football Tournament,Medium,55.8%,Oracle,1,0.177,https://leetcode.com/problems/team-scores-in-football-tournament
1248,Count Number of Nice Subarrays,Medium,56.4%,Amazon,1,0.172,https://leetcode.com/problems/count-number-of-nice-subarrays
331,Verify Preorder Serialization of a Binary Tree,Medium,40.4%,Google,1,0.172,https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree
1162,As Far from Land as Possible,Medium,43.5%,Amazon,1,0.169,https://leetcode.com/problems/as-far-from-land-as-possible
940,Distinct Subsequences II,Hard,41.5%,Google,1,0.169,https://leetcode.com/problems/distinct-subsequences-ii
1430,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,Medium,44.8%,Amazon,1,0.169,https://leetcode.com/problems/check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree
330,Patching Array,Hard,34.5%,Google,1,0.167,https://leetcode.com/problems/patching-array
539,Minimum Time Difference,Medium,51.5%,Amazon,1,0.156,https://leetcode.com/problems/minimum-time-difference
1366,Rank Teams by Votes,Medium,53.8%,Google,1,0.156,https://leetcode.com/problems/rank-teams-by-votes
1148,Article Views I,Easy,75.8%,LinkedIn,1,0.154,https://leetcode.com/problems/article-views-i
959,Regions Cut By Slashes,Medium,66.2%,Uber,1,0.151,https://leetcode.com/problems/regions-cut-by-slashes
1395,Count Number of Teams,Medium,82.0%,Amazon,1,0.149,https://leetcode.com/problems/count-number-of-teams
1483,Kth Ancestor of a Tree Node,Hard,27.6%,Google,1,0.146,https://leetcode.com/problems/kth-ancestor-of-a-tree-node
713,Subarray Product Less Than K,Medium,39.1%,Google,1,0.145,https://leetcode.com/problems/subarray-product-less-than-k
1381,Design a Stack With Increment Operation,Medium,74.7%,Microsoft,1,0.145,https://leetcode.com/problems/design-a-stack-with-increment-operation
546,Remove Boxes,Hard,42.7%,Apple,1,0.144,https://leetcode.com/problems/remove-boxes
1005,Maximize Sum Of Array After K Negations,Easy,51.3%,Amazon,1,0.138,https://leetcode.com/problems/maximize-sum-of-array-after-k-negations
429,N-ary Tree Level Order Traversal,Medium,65.0%,Amazon,1,0.137,https://leetcode.com/problems/n-ary-tree-level-order-traversal
255,Verify Preorder Sequence in Binary Search Tree,Medium,45.7%,Uber,1,0.135,https://leetcode.com/problems/verify-preorder-sequence-in-binary-search-tree
1479,Sales by Day of the Week,Hard,83.4%,Amazon,1,0.135,https://leetcode.com/problems/sales-by-day-of-the-week
1160,Find Words That Can Be Formed by Characters,Easy,67.4%,Amazon,1,0.134,https://leetcode.com/problems/find-words-that-can-be-formed-by-characters
974,Subarray Sums Divisible by K,Medium,48.9%,Amazon,1,0.128,https://leetcode.com/problems/subarray-sums-divisible-by-k
1025,Divisor Game,Easy,66.3%,Google,1,0.128,https://leetcode.com/problems/divisor-game
612,Shortest Distance in a Plane,Medium,59.5%,Microsoft,1,0.127,https://leetcode.com/problems/shortest-distance-in-a-plane
1042,Flower Planting With No Adjacent,Easy,48.5%,LinkedIn,1,0.125,https://leetcode.com/problems/flower-planting-with-no-adjacent
1218,Longest Arithmetic Subsequence of Given Difference,Medium,44.6%,Google,1,0.123,https://leetcode.com/problems/longest-arithmetic-subsequence-of-given-difference
454,4Sum II,Medium,53.1%,Apple,1,0.121,https://leetcode.com/problems/4sum-ii
1299,Replace Elements with Greatest Element on Right Side,Easy,75.4%,Amazon,1,0.118,https://leetcode.com/problems/replace-elements-with-greatest-element-on-right-side
948,Bag of Tokens,Medium,40.8%,Google,1,0.116,https://leetcode.com/problems/bag-of-tokens
812,Largest Triangle Area,Easy,58.3%,Google,1,0.115,https://leetcode.com/problems/largest-triangle-area
487,Max Consecutive Ones II,Medium,48.5%,Google,1,0.115,https://leetcode.com/problems/max-consecutive-ones-ii
1068,Product Sales Analysis I,Easy,83.1%,Amazon,1,0.112,https://leetcode.com/problems/product-sales-analysis-i
842,Split Array into Fibonacci Sequence,Medium,36.3%,Amazon,1,0.112,https://leetcode.com/problems/split-array-into-fibonacci-sequence
196,Delete Duplicate Emails,Easy,41.1%,Amazon,1,0.112,https://leetcode.com/problems/delete-duplicate-emails
1447,Simplified Fractions,Medium,61.0%,Google,1,0.109,https://leetcode.com/problems/simplified-fractions
467,Unique Substrings in Wraparound String,Medium,35.6%,Google,1,0.107,https://leetcode.com/problems/unique-substrings-in-wraparound-string
1386,Cinema Seat Allocation,Medium,34.8%,Microsoft,1,0.106,https://leetcode.com/problems/cinema-seat-allocation
396,Rotate Function,Medium,36.3%,Amazon,1,0.103,https://leetcode.com/problems/rotate-function
583,Delete Operation for Two Strings,Medium,48.6%,Google,1,0.095,https://leetcode.com/problems/delete-operation-for-two-strings
1324,Print Words Vertically,Medium,57.9%,Microsoft,1,0.091,https://leetcode.com/problems/print-words-vertically
1116,Print Zero Even Odd,Medium,56.0%,Microsoft,1,0.089,https://leetcode.com/problems/print-zero-even-odd
474,Ones and Zeroes,Medium,42.8%,Google,1,0.088,https://leetcode.com/problems/ones-and-zeroes
1247,Minimum Swaps to Make Strings Equal,Medium,60.1%,Amazon,1,0.086,https://leetcode.com/problems/minimum-swaps-to-make-strings-equal
1082,Sales Analysis I,Easy,71.8%,Amazon,1,0.071,https://leetcode.com/problems/sales-analysis-i
1300,Sum of Mutated Array Closest to Target,Medium,44.2%,Google,1,0.07,https://leetcode.com/problems/sum-of-mutated-array-closest-to-target
1337,The K Weakest Rows in a Matrix,Easy,68.8%,Amazon,1,0.069,https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix
1495,Friendly Movies Streamed Last Month,Easy,52.6%,Amazon,1,0.069,https://leetcode.com/problems/friendly-movies-streamed-last-month
584,Find Customer Referee,Easy,72.3%,Amazon,1,0.066,https://leetcode.com/problems/find-customer-referee
1332,Remove Palindromic Subsequences,Easy,60.1%,Amazon,1,0.066,https://leetcode.com/problems/remove-palindromic-subsequences
1105,Filling Bookcase Shelves,Medium,58.1%,Google,1,0.065,https://leetcode.com/problems/filling-bookcase-shelves
1251,Average Selling Price,Easy,81.6%,Amazon,1,0.062,https://leetcode.com/problems/average-selling-price
1069,Product Sales Analysis II,Easy,82.9%,Amazon,1,0.061,https://leetcode.com/problems/product-sales-analysis-ii
1171,Remove Zero Sum Consecutive Nodes from Linked List,Medium,41.4%,Uber,1,0.06,https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list
52,N-Queens II,Hard,57.9%,Amazon,1,0.058,https://leetcode.com/problems/n-queens-ii
922,Sort Array By Parity II,Easy,69.3%,Amazon,1,0.058,https://leetcode.com/problems/sort-array-by-parity-ii
594,Longest Harmonious Subsequence,Easy,46.6%,Apple,1,0.054,https://leetcode.com/problems/longest-harmonious-subsequence
1092,Shortest Common Supersequence,Hard,51.6%,Microsoft,1,0.053,https://leetcode.com/problems/shortest-common-supersequence
829,Consecutive Numbers Sum,Hard,37.5%,Uber,1,0.053,https://leetcode.com/problems/consecutive-numbers-sum
1303,Find the Team Size,Easy,87.8%,Amazon,1,0.052,https://leetcode.com/problems/find-the-team-size
648,Replace Words,Medium,56.6%,Uber,1,0.051,https://leetcode.com/problems/replace-words
740,Delete and Earn,Medium,48.6%,Uber,1,0.051,https://leetcode.com/problems/delete-and-earn
1128,Number of Equivalent Domino Pairs,Easy,47.3%,Amazon,1,0.05,https://leetcode.com/problems/number-of-equivalent-domino-pairs
1041,Robot Bounded In Circle,Medium,49.6%,X,1,0.048,https://leetcode.com/problems/robot-bounded-in-circle
1385,Find the Distance Value Between Two Arrays,Easy,67.0%,Uber,1,0.047,https://leetcode.com/problems/find-the-distance-value-between-two-arrays
357,Count Numbers with Unique Digits,Medium,48.4%,Google,1,0.046,https://leetcode.com/problems/count-numbers-with-unique-digits
1382,Balance a Binary Search Tree,Medium,74.8%,Amazon,1,0.045,https://leetcode.com/problems/balance-a-binary-search-tree
1456,Maximum Number of Vowels in a Substring of Given Length,Medium,52.4%,Amazon,1,0.042,https://leetcode.com/problems/maximum-number-of-vowels-in-a-substring-of-given-length
1235,Maximum Profit in Job Scheduling,Hard,44.0%,Google,1,0.041,https://leetcode.com/problems/maximum-profit-in-job-scheduling
590,N-ary Tree Postorder Traversal,Easy,72.1%,Amazon,1,0.04,https://leetcode.com/problems/n-ary-tree-postorder-traversal
1049,Last Stone Weight II,Medium,44.2%,Amazon,1,0.039,https://leetcode.com/problems/last-stone-weight-ii
797,All Paths From Source to Target,Medium,77.9%,Amazon,1,0.039,https://leetcode.com/problems/all-paths-from-source-to-target
1511,Customer Order Frequency,Easy,76.8%,Amazon,1,0.038,https://leetcode.com/problems/customer-order-frequency
606,Construct String from Binary Tree,Easy,54.1%,Amazon,1,0.037,https://leetcode.com/problems/construct-string-from-binary-tree
650,2 Keys Keyboard,Medium,49.2%,Microsoft,1,0.036,https://leetcode.com/problems/2-keys-keyboard
575,Distribute Candies,Easy,61.4%,Microsoft,1,0.031,https://leetcode.com/problems/distribute-candies
1342,Number of Steps to Reduce a Number to Zero,Easy,86.3%,Google,1,0.028,https://leetcode.com/problems/number-of-steps-to-reduce-a-number-to-zero
961,N-Repeated Element in Size 2N Array,Easy,73.7%,Apple,1,0.026,https://leetcode.com/problems/n-repeated-element-in-size-2n-array
877,Stone Game,Medium,64.8%,Adobe,1,0.025,https://leetcode.com/problems/stone-game
1520,Maximum Number of Non-Overlapping Substrings,Hard,32.8%,Amazon,1,0.021,https://leetcode.com/problems/maximum-number-of-non-overlapping-substrings
1089,Duplicate Zeros,Easy,52.9%,Google,1,0.019,https://leetcode.com/problems/duplicate-zeros
1351,Count Negative Numbers in a Sorted Matrix,Easy,76.5%,Amazon,1,0.013,https://leetcode.com/problems/count-negative-numbers-in-a-sorted-matrix
1313,Decompress Run-Length Encoded List,Easy,85.1%,Google,1,0.012,https://leetcode.com/problems/decompress-run-length-encoded-list
1480,Running Sum of 1d Array,Easy,90.5%,Google,1,0.01,https://leetcode.com/problems/running-sum-of-1d-array
1431,Kids With the Greatest Number of Candies,Easy,88.9%,Amazon,1,0.006,https://leetcode.com/problems/kids-with-the-greatest-number-of-candies
1530,Number of Good Leaf Nodes Pairs,Medium,53.6%,Google,1,0.006,https://leetcode.com/problems/number-of-good-leaf-nodes-pairs
481,Magical String,Medium,47.5%,Google,1,0.0,https://leetcode.com/problems/magical-string
506,Relative Ranks,Easy,50.5%,Google,1,0.0,https://leetcode.com/problems/relative-ranks
513,Find Bottom Left Tree Value,Medium,61.5%,Microsoft,1,0.0,https://leetcode.com/problems/find-bottom-left-tree-value
514,Freedom Trail,Hard,43.0%,Google,1,0.0,https://leetcode.com/problems/freedom-trail
519,Random Flip Matrix,Medium,36.7%,Google,1,0.0,https://leetcode.com/problems/random-flip-matrix
520,Detect Capital,Easy,54.2%,Google,1,0.0,https://leetcode.com/problems/detect-capital
521,Longest Uncommon Subsequence I,Easy,57.6%,Google,1,0.0,https://leetcode.com/problems/longest-uncommon-subsequence-i
522,Longest Uncommon Subsequence II,Medium,34.0%,Google,1,0.0,https://leetcode.com/problems/longest-uncommon-subsequence-ii
526,Beautiful Arrangement,Medium,57.8%,Google,1,0.0,https://leetcode.com/problems/beautiful-arrangement
533,Lonely Pixel II,Medium,47.9%,Google,1,0.0,https://leetcode.com/problems/lonely-pixel-ii
537,Complex Number Multiplication,Medium,67.4%,Amazon,1,0.0,https://leetcode.com/problems/complex-number-multiplication
553,Optimal Division,Medium,56.8%,Amazon,1,0.0,https://leetcode.com/problems/optimal-division
565,Array Nesting,Medium,55.5%,Apple,1,0.0,https://leetcode.com/problems/array-nesting
569,Median Employee Salary,Hard,57.7%,Google,1,0.0,https://leetcode.com/problems/median-employee-salary
633,Sum of Square Numbers,Easy,32.2%,LinkedIn,1,0.0,https://leetcode.com/problems/sum-of-square-numbers
638,Shopping Offers,Medium,51.5%,Google,1,0.0,https://leetcode.com/problems/shopping-offers
644,Maximum Average Subarray II,Hard,32.0%,Google,1,0.0,https://leetcode.com/problems/maximum-average-subarray-ii
645,Set Mismatch,Easy,42.1%,Amazon,1,0.0,https://leetcode.com/problems/set-mismatch
656,Coin Path,Hard,29.0%,Google,1,0.0,https://leetcode.com/problems/coin-path
667,Beautiful Arrangement II,Medium,54.3%,Google,1,0.0,https://leetcode.com/problems/beautiful-arrangement-ii
672,Bulb Switcher II,Medium,50.9%,Microsoft,1,0.0,https://leetcode.com/problems/bulb-switcher-ii
738,Monotone Increasing Digits,Medium,44.3%,Amazon,1,0.0,https://leetcode.com/problems/monotone-increasing-digits
782,Transform to Chessboard,Hard,46.5%,Google,1,0.0,https://leetcode.com/problems/transform-to-chessboard
789,Escape The Ghosts,Medium,57.4%,Google,1,0.0,https://leetcode.com/problems/escape-the-ghosts
793,Preimage Size of Factorial Zeroes Function,Hard,40.3%,Adobe,1,0.0,https://leetcode.com/problems/preimage-size-of-factorial-zeroes-function
808,Soup Servings,Medium,39.9%,Google,1,0.0,https://leetcode.com/problems/soup-servings
813,Largest Sum of Averages,Medium,49.9%,Google,1,0.0,https://leetcode.com/problems/largest-sum-of-averages
816,Ambiguous Coordinates,Medium,47.2%,Google,1,0.0,https://leetcode.com/problems/ambiguous-coordinates
838,Push Dominoes,Medium,48.5%,Google,1,0.0,https://leetcode.com/problems/push-dominoes
851,Loud and Rich,Medium,51.6%,Amazon,1,0.0,https://leetcode.com/problems/loud-and-rich
868,Binary Gap,Easy,60.6%,X,1,0.0,https://leetcode.com/problems/binary-gap
899,Orderly Queue,Hard,52.2%,Amazon,1,0.0,https://leetcode.com/problems/orderly-queue
902,Numbers At Most N Given Digit Set,Hard,31.5%,Amazon,1,0.0,https://leetcode.com/problems/numbers-at-most-n-given-digit-set
906,Super Palindromes,Hard,32.7%,Google,1,0.0,https://leetcode.com/problems/super-palindromes
908,Smallest Range I,Easy,65.8%,Adobe,1,0.0,https://leetcode.com/problems/smallest-range-i
910,Smallest Range II,Medium,26.6%,Adobe,1,0.0,https://leetcode.com/problems/smallest-range-ii
